,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,formula,gap expt
2048,16.0,70.0,54.0,33.714285714285715,20.244897959183675,16.0,39.0,88.0,49.0,80.14285714285714,11.755102040816329,88.0,32.065,173.054,140.989,77.83342857142858,52.30677551020408,32.065,388.36,1092.0,703.64,636.1428571428571,283.18040816326527,388.36,3.0,16.0,13.0,13.857142857142858,3.10204081632653,16.0,3.0,6.0,3.0,4.0,1.1428571428571428,3.0,105.0,187.0,82.0,126.42857142857143,24.48979591836735,105.0,1.26,2.58,1.32,2.2399999999999998,0.3885714285714287,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.142857142857143,0.979591836734694,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,6.0,16.0,10.0,10.0,4.571428571428571,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,25.786875,34.12,8.333124999999999,28.626785714285713,3.245612244897959,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,119.57142857142857,56.6530612244898,70.0,Yb(SbS2)2,1.12
2049,51.0,70.0,19.0,54.285714285714285,4.489795918367347,52.0,39.0,90.0,51.0,81.28571428571429,12.08163265306122,90.0,121.76,173.054,51.294,132.42485714285712,11.608326530612231,127.6,722.66,1092.0,369.34000000000003,827.1714285714286,119.44163265306123,722.66,3.0,16.0,13.0,13.857142857142858,3.10204081632653,16.0,5.0,6.0,1.0,5.142857142857143,0.24489795918367374,5.0,138.0,187.0,49.0,145.28571428571428,11.91836734693877,138.0,1.26,2.1,0.8400000000000001,1.9657142857142857,0.20163265306122446,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.142857142857143,0.979591836734694,4.0,0.0,10.0,10.0,8.571428571428571,2.448979591836735,10.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,15.0,16.0,1.0,15.714285714285714,0.4081632653061228,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5714285714285714,2.0,31.56,34.7633333333,3.203333333299998,33.756190476171426,1.2549659863836726,34.7633333333,0.0,0.464,0.464,0.2651428571428572,0.227265306122449,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,166.42857142857142,16.734693877551013,152.0,Yb(SbTe2)2,0.34
2050,16.0,70.0,54.0,38.142857142857146,25.30612244897959,16.0,25.0,88.0,63.0,65.0,26.285714285714285,88.0,32.065,173.054,140.989,89.476,65.61257142857143,32.065,388.36,1095.0,706.64,690.3485714285715,345.1297959183674,388.36,3.0,16.0,13.0,10.428571428571429,6.36734693877551,16.0,3.0,6.0,3.0,4.285714285714286,1.4693877551020407,3.0,105.0,198.0,93.0,141.71428571428572,41.95918367346939,105.0,1.185,2.58,1.395,2.0035714285714286,0.6587755102040818,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.0,5.714285714285714,0.0,6.0,16.0,10.0,9.285714285714286,3.8367346938775517,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,7.0,7.0,2.142857142857143,1.3877551020408163,2.0,25.786875,36.46,10.673125000000002,29.692499999999995,4.463571428571428,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,137.0,76.57142857142857,70.0,Yb2EuS4,1.6
2051,34.0,70.0,36.0,48.42857142857143,16.489795918367346,34.0,25.0,89.0,64.0,65.57142857142857,26.775510204081634,89.0,78.96,173.054,94.09400000000001,116.27314285714286,42.6435918367347,78.96,494.0,1095.0,601.0,750.7142857142857,293.38775510204084,494.0,3.0,16.0,13.0,10.428571428571429,6.36734693877551,16.0,4.0,6.0,2.0,4.857142857142857,0.9795918367346939,4.0,120.0,198.0,78.0,150.28571428571428,34.61224489795918,120.0,1.185,2.55,1.3649999999999998,1.9864285714285714,0.6440816326530612,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,5.714285714285714,4.8979591836734695,10.0,0.0,14.0,14.0,5.0,5.714285714285714,0.0,9.0,16.0,7.0,15.0,1.7142857142857142,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,7.0,7.0,2.142857142857143,1.3877551020408163,2.0,25.92,36.46,10.54,29.768571428571427,4.398367346938774,25.92,0.0,0.799,0.799,0.4565714285714286,0.3913469387755102,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,105.0,104.0,14.0,Yb2EuSe4,1.3
2052,8.0,70.0,62.0,32.8,29.76,8.0,39.0,87.0,48.0,67.8,23.04,87.0,15.9994,173.054,157.0546,78.82124,75.386208,15.9994,54.8,1092.0,1037.2,469.68,497.85599999999994,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,187.0,121.0,114.4,58.08,66.0,1.26,3.44,2.1799999999999997,2.568,1.0463999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,16.0,10.0,10.0,4.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,9.105,34.12,25.014999999999997,19.110999999999997,12.007199999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,Yb2O3,5.22
2053,16.0,70.0,54.0,32.57971014492754,21.62570888468809,16.0,39.0,88.0,49.0,76.28985507246377,17.293845830707834,88.0,32.065,173.054,140.989,75.15752173913043,56.2076370510397,32.065,388.36,1092.0,703.64,611.2817391304349,290.76748582230624,388.36,3.0,16.0,13.0,12.869565217391305,4.577189666036547,16.0,3.0,6.0,3.0,3.927536231884058,1.2098298676748582,3.0,105.0,187.0,82.0,127.95652173913044,29.94328922495274,105.0,1.26,2.58,1.32,2.2124637681159425,0.4793950850661625,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.9565217391304346,1.3711405166981727,4.0,0.0,10.0,10.0,1.1594202898550725,2.0499894980046207,0.0,0.0,14.0,14.0,3.246376811594203,4.987187565637471,0.0,6.0,16.0,10.0,9.36231884057971,4.385633270321361,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6521739130434783,0.7662255828607435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6521739130434783,0.7662255828607435,2.0,25.786875,34.12,8.333124999999999,28.388541666666665,3.393478260869565,25.786875,0.0,2.202,2.202,1.4360869565217391,0.999017013232514,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,117.07246376811594,61.398865784499044,70.0,Yb4Sb2S11.25,1.71
2054,33.0,70.0,37.0,51.5,18.5,33.0,39.0,84.0,45.0,61.5,22.5,39.0,74.9216,173.054,98.1324,123.9878,49.0662,74.9216,1090.0,1092.0,2.0,1091.0,1.0,1090.0,3.0,15.0,12.0,9.0,6.0,3.0,4.0,6.0,2.0,5.0,1.0,4.0,119.0,187.0,68.0,153.0,34.0,119.0,1.26,2.18,0.9200000000000002,1.7200000000000002,0.4600000000000001,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,15.0,16.0,1.0,15.5,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,22.175,34.12,11.944999999999997,28.1475,5.972499999999998,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.5,29.5,166.0,YbAs,1.02
2055,5.0,70.0,65.0,5.970149253731344,1.9113388282468258,5.0,39.0,72.0,33.0,71.50746268656717,0.9703720204945404,72.0,10.811,173.054,162.243,13.232537313432834,4.770789930942302,10.811,1092.0,2348.0,1256.0,2329.2537313432836,36.93294720427714,2348.0,3.0,13.0,10.0,12.850746268656716,0.2940521274225894,13.0,2.0,6.0,4.0,2.0597014925373136,0.11762085096903559,2.0,84.0,187.0,103.0,85.53731343283582,3.0287369124526577,84.0,1.26,2.04,0.78,2.028358208955224,0.022936065938961712,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.9850746268656716,0.029405212742258897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.208955223880597,0.411672978391624,0.0,3.0,16.0,13.0,3.1940298507462686,0.382267765649365,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.925373134328358,0.1470260637112947,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.925373134328358,0.1470260637112947,5.0,7.1725,34.12,26.947499999999998,7.574701492537314,0.7923969703720208,7.1725,0.0,1.524,1.524,1.5012537313432837,0.04481354421920244,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,166.88059701492537,1.7349075517932704,166.0,YbB66,1.27
2056,16.0,70.0,54.0,32.77777777777778,19.48148148148148,16.0,15.0,88.0,73.0,63.666666666666664,27.111111111111114,88.0,32.065,173.054,140.989,75.23966666666668,50.570444444444455,32.065,388.36,1357.77,969.41,725.9522222222223,375.1024691358025,388.36,3.0,16.0,13.0,11.11111111111111,5.432098765432098,16.0,3.0,6.0,3.0,4.111111111111111,1.259259259259259,3.0,105.0,204.0,99.0,139.11111111111111,39.48148148148149,105.0,1.12,2.58,1.46,2.033333333333333,0.6074074074074074,2.58,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,1.3333333333333333,1.9259259259259258,0.0,0.0,14.0,14.0,1.7777777777777777,2.716049382716049,0.0,4.0,16.0,12.0,7.222222222222222,2.7901234567901234,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,13.0,13.0,2.888888888888889,4.493827160493827,0.0,0.0,22.0,22.0,6.111111111111111,7.061728395061729,2.0,11.07,37.24,26.17,27.622708333333332,5.718194444444445,25.786875,0.0,2.202,2.202,1.2233333333333334,1.0874074074074072,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,132.0,68.88888888888889,70.0,YbCe2CuS5,1.37
2057,29.0,70.0,41.0,42.77777777777778,12.814814814814817,34.0,15.0,89.0,74.0,64.22222222222223,27.530864197530864,89.0,63.546,173.054,109.50800000000001,101.29244444444446,33.201925925925934,78.96,494.0,1357.77,863.77,784.6411111111112,322.9345679012346,494.0,3.0,16.0,13.0,11.11111111111111,5.432098765432098,16.0,4.0,6.0,2.0,4.666666666666667,0.8888888888888888,4.0,120.0,204.0,84.0,147.44444444444446,33.92592592592593,120.0,1.12,2.55,1.4299999999999997,2.0166666666666666,0.5925925925925924,2.55,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,6.888888888888889,4.148148148148148,10.0,0.0,14.0,14.0,1.7777777777777777,2.716049382716049,0.0,4.0,16.0,12.0,12.777777777777779,4.296296296296296,16.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,13.0,13.0,2.888888888888889,4.493827160493827,0.0,0.0,22.0,22.0,6.111111111111111,7.061728395061729,2.0,11.07,37.24,26.17,27.69666666666667,5.668888888888889,25.92,0.0,0.799,0.799,0.4438888888888889,0.3945679012345679,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,100.88888888888889,96.54320987654322,14.0,YbCe2CuSe5,1.05
2058,16.0,70.0,54.0,33.22222222222222,20.074074074074076,16.0,19.0,88.0,69.0,64.55555555555556,26.049382716049383,88.0,32.065,173.054,140.989,76.15655555555557,51.79296296296297,32.065,388.36,1357.77,969.41,775.5077777777778,430.16419753086416,388.36,3.0,16.0,13.0,11.11111111111111,5.432098765432098,16.0,3.0,6.0,3.0,4.111111111111111,1.259259259259259,3.0,105.0,201.0,96.0,138.44444444444446,38.592592592592595,105.0,1.14,2.58,1.4400000000000002,2.037777777777778,0.6024691358024692,2.58,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,14.0,14.0,2.4444444444444446,3.2592592592592595,0.0,6.0,16.0,10.0,7.666666666666667,2.592592592592593,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.2222222222222223,3.45679012345679,0.0,0.0,10.0,10.0,3.4444444444444446,2.9135802469135803,2.0,11.07,34.81,23.740000000000002,27.082708333333333,4.9981944444444455,25.786875,0.0,2.202,2.202,1.2233333333333334,1.0874074074074072,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,132.0,68.88888888888889,70.0,YbNd2CuS5,1.35
2059,16.0,70.0,54.0,33.0,19.77777777777778,16.0,17.0,88.0,71.0,64.11111111111111,26.54320987654321,88.0,32.065,173.054,140.989,75.41558888888888,50.8050074074074,32.065,388.36,1357.77,969.41,755.5077777777778,407.941975308642,388.36,3.0,16.0,13.0,11.11111111111111,5.432098765432098,16.0,3.0,6.0,3.0,4.111111111111111,1.259259259259259,3.0,105.0,203.0,98.0,138.88888888888889,39.18518518518518,105.0,1.13,2.58,1.4500000000000002,2.035555555555556,0.6049382716049383,2.58,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,14.0,14.0,2.2222222222222223,2.9629629629629632,0.0,5.0,16.0,11.0,7.444444444444445,2.691358024691358,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.4444444444444446,3.802469135802469,0.0,0.0,11.0,11.0,3.6666666666666665,3.2592592592592595,2.0,11.07,35.675,24.604999999999997,27.274930555555553,5.2544907407407395,25.786875,0.0,2.202,2.202,1.2233333333333334,1.0874074074074072,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,132.0,68.88888888888889,70.0,YbPr2CuS5,1.25
2060,51.0,70.0,19.0,60.5,9.5,51.0,39.0,85.0,46.0,62.0,23.0,39.0,121.76,173.054,51.294,147.407,25.647,121.76,903.78,1092.0,188.22000000000003,997.89,94.11000000000001,903.78,3.0,15.0,12.0,9.0,6.0,3.0,5.0,6.0,1.0,5.5,0.5,5.0,139.0,187.0,48.0,163.0,24.0,139.0,1.26,2.05,0.7899999999999998,1.6549999999999998,0.3949999999999999,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,15.0,16.0,1.0,15.5,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,31.56,34.12,2.5599999999999987,32.839999999999996,1.2799999999999994,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.5,29.5,166.0,YbSb,1.0
2061,51.0,70.0,19.0,53.166666666666664,2.8055555555555536,52.0,39.0,90.0,51.0,84.08333333333333,7.513888888888893,90.0,121.76,173.054,51.294,129.44116666666665,7.268805555555541,127.6,722.66,1092.0,369.34000000000003,813.8116666666666,106.34361111111112,722.66,3.0,16.0,13.0,14.583333333333334,1.9305555555555551,16.0,5.0,6.0,1.0,5.083333333333333,0.15277777777777754,5.0,138.0,187.0,49.0,142.41666666666666,7.430555555555547,138.0,1.26,2.1,0.8400000000000001,2.013333333333333,0.12555555555555567,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3333333333333335,0.7777777777777778,4.0,0.0,10.0,10.0,9.166666666666666,1.5277777777777783,10.0,0.0,14.0,14.0,1.1666666666666667,2.138888888888889,0.0,15.0,16.0,1.0,15.666666666666666,0.44444444444444464,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1666666666666665,0.5555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1666666666666665,0.5555555555555555,2.0,31.56,34.7633333333,3.203333333299998,33.641944444425,1.387962962949998,34.7633333333,0.0,0.464,0.464,0.27066666666666667,0.2255555555555556,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,162.75,12.541666666666666,152.0,YbSb4Te7,0.22
2062,34.0,70.0,36.0,52.0,18.0,34.0,39.0,89.0,50.0,64.0,25.0,39.0,78.96,173.054,94.09400000000001,126.007,47.047000000000004,78.96,494.0,1092.0,598.0,793.0,299.0,494.0,3.0,16.0,13.0,9.5,6.5,3.0,4.0,6.0,2.0,5.0,1.0,4.0,120.0,187.0,67.0,153.5,33.5,120.0,1.26,2.55,1.2899999999999998,1.9049999999999998,0.6449999999999999,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,25.92,34.12,8.199999999999996,30.02,4.099999999999998,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,119.5,105.5,14.0,YbSe,1.5
2063,16.0,70.0,54.0,33.666666666666664,20.666666666666664,16.0,23.0,88.0,65.0,65.44444444444444,25.061728395061728,88.0,32.065,173.054,140.989,77.51611111111112,53.60570370370371,32.065,388.36,1357.77,969.41,786.8411111111112,442.75679012345677,388.36,3.0,16.0,13.0,11.11111111111111,5.432098765432098,16.0,3.0,6.0,3.0,4.111111111111111,1.259259259259259,3.0,105.0,198.0,93.0,137.77777777777777,37.7037037037037,105.0,1.17,2.58,1.4100000000000001,2.0444444444444443,0.5950617283950618,2.58,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,14.0,14.0,2.888888888888889,3.8518518518518516,0.0,6.0,16.0,10.0,8.11111111111111,2.3950617283950617,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.7777777777777777,2.765432098765432,0.0,0.0,8.0,8.0,3.0,2.2222222222222223,2.0,11.07,34.12,23.049999999999997,26.73159722222222,4.5300462962962955,25.786875,0.0,2.202,2.202,1.2233333333333334,1.0874074074074072,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,125.77777777777777,61.97530864197532,70.0,YbSm2CuS5,1.28
2064,50.0,70.0,20.0,56.0,7.0,52.0,39.0,90.0,51.0,74.75,17.875,90.0,118.71,173.054,54.34400000000001,136.74099999999999,18.156499999999998,127.6,505.08,1092.0,586.9200000000001,760.5999999999999,165.7,722.66,3.0,16.0,13.0,12.25,4.625,16.0,5.0,6.0,1.0,5.25,0.375,5.0,138.0,187.0,49.0,150.5,18.25,138.0,1.26,2.1,0.8400000000000001,1.855,0.29750000000000004,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.5,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,14.0,14.0,3.5,5.25,0.0,14.0,16.0,2.0,15.5,0.75,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.23291666665,0.5304166666499999,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,167.5,28.75,152.0,YbSnTe2,0.75
2065,52.0,70.0,18.0,61.0,9.0,52.0,39.0,90.0,51.0,64.5,25.5,39.0,127.6,173.054,45.45400000000001,150.327,22.727000000000004,127.6,722.66,1092.0,369.34000000000003,907.3299999999999,184.67000000000002,722.66,3.0,16.0,13.0,9.5,6.5,3.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,187.0,49.0,162.5,24.5,138.0,1.26,2.1,0.8400000000000001,1.6800000000000002,0.42000000000000004,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,34.12,34.7633333333,0.6433333332999993,34.44166666664999,0.32166666664999966,34.12,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0,YbTe,1.8
